Transaction_Amount,Category,Preferred_Payment_Method,Last_Used_Credit_Card_Days,Last_Used_UPI_Days,UPI_Usage_Count,Card_Usage_Count,Wallet_Usage_Count,EMI_Usage_Count,Bank_Offer_Active,Bank_Name,Is_High_Value,Failure_Rate_Last10,Time_of_Day,Recommended_Payment_Method
24029.1,Travel,Credit Card,4,51,3,10,17,9,0,Axis,1,0.11,Evening,EMI
19313.56,Grocery,Debit Card,39,8,10,26,1,3,1,ICICI,1,0.18,Night,Credit Card
1766.32,Grocery,EMI,20,34,5,27,9,4,1,HDFC,0,0.18,Evening,Credit Card
46447.32,Electronics,Credit Card,53,29,17,22,7,0,0,Kotak,1,0.03,Afternoon,Credit Card
5866.28,Utilities,Wallet,12,9,22,17,0,3,0,Axis,0,0.29,Afternoon,Wallet
3972.02,Utilities,Credit Card,55,10,5,0,29,8,0,ICICI,0,0.24,Evening,Credit Card
49310.4,Electronics,Debit Card,53,39,23,10,13,7,0,HDFC,1,0.19,Morning,EMI
33950.17,Grocery,Wallet,49,58,24,9,18,1,1,Axis,1,0.21,Night,Wallet
8509.18,Fashion,Wallet,26,52,8,14,27,4,1,Kotak,0,0.46,Afternoon,Credit Card
2275.39,Utilities,Wallet,37,50,3,19,16,2,0,Axis,0,0.01,Evening,Wallet
37432.45,Grocery,EMI,56,16,15,17,1,5,0,Axis,1,0.31,Morning,EMI
10991.65,Fashion,Wallet,1,33,25,8,29,3,0,Axis,1,0.41,Evening,EMI
37827.97,Travel,UPI,8,38,29,11,25,8,0,HDFC,1,0.14,Evening,EMI
44267.45,Utilities,EMI,22,38,28,18,19,6,1,SBI,1,0.04,Evening,Credit Card
24825.91,Fashion,Debit Card,21,9,22,14,29,1,0,HDFC,1,0.3,Evening,Debit Card
12868.56,Travel,Wallet,33,35,2,16,27,1,0,Axis,1,0.1,Afternoon,Wallet
3890.42,Travel,Credit Card,33,52,28,4,3,9,1,Kotak,0,0.38,Evening,Debit Card
1037.34,Grocery,Debit Card,52,52,20,26,26,9,0,Kotak,0,0.06,Morning,Wallet
20427.01,Electronics,UPI,20,20,17,20,18,3,0,HDFC,1,0.44,Night,EMI
46463.9,Electronics,EMI,26,59,18,16,0,5,1,HDFC,1,0.41,Night,Credit Card
379.15,Fashion,Credit Card,49,38,15,6,16,3,0,SBI,0,0.21,Evening,Wallet
29196.7,Grocery,UPI,8,0,15,17,21,5,1,HDFC,1,0.26,Morning,Credit Card
40847.12,Electronics,EMI,42,50,7,6,24,2,0,ICICI,1,0.03,Morning,UPI
1205.76,Electronics,EMI,4,15,14,9,13,1,0,ICICI,0,0.49,Night,Debit Card
6458.3,Travel,Credit Card,47,52,25,21,11,6,0,HDFC,0,0.28,Afternoon,Credit Card
36432.41,Fashion,Debit Card,56,36,23,11,0,3,0,Axis,1,0.21,Morning,EMI
40928.78,Utilities,Debit Card,16,35,13,18,6,2,0,Axis,1,0.38,Evening,Debit Card
33690.72,Fashion,Credit Card,3,16,16,27,29,7,0,HDFC,1,0.5,Evening,EMI
5827.84,Electronics,Wallet,18,26,28,23,3,2,0,Axis,0,0.48,Evening,Debit Card
9777.0,Electronics,Debit Card,47,51,7,22,1,7,0,SBI,0,0.39,Afternoon,Debit Card
4711.9,Utilities,UPI,51,37,26,3,15,6,0,Axis,0,0.4,Afternoon,Debit Card
12187.56,Travel,Wallet,45,38,21,6,22,9,1,ICICI,1,0.23,Night,EMI
41970.67,Electronics,Credit Card,29,25,6,6,4,0,1,Kotak,1,0.13,Night,Credit Card
30835.01,Grocery,EMI,16,37,14,14,24,7,0,HDFC,1,0.02,Night,EMI
46242.98,Fashion,UPI,7,30,15,14,12,9,1,HDFC,1,0.4,Morning,Credit Card
28260.53,Electronics,EMI,10,5,29,23,24,0,0,SBI,1,0.4,Night,Debit Card
39486.09,Electronics,Wallet,23,26,3,23,22,1,1,ICICI,1,0.36,Morning,Credit Card
23760.59,Electronics,Wallet,57,39,11,24,22,0,1,SBI,1,0.14,Afternoon,Credit Card
6076.37,Fashion,Wallet,40,43,3,12,3,6,0,Kotak,0,0.42,Morning,Debit Card
47941.86,Travel,Wallet,0,53,9,1,26,4,0,Axis,1,0.22,Night,EMI
39805.38,Utilities,UPI,20,59,12,2,3,3,0,Kotak,1,0.41,Afternoon,EMI
33186.85,Electronics,Wallet,36,12,28,11,9,6,1,Axis,1,0.5,Morning,Credit Card
11453.0,Travel,EMI,55,29,13,11,28,4,1,SBI,1,0.44,Evening,Credit Card
6603.39,Fashion,Wallet,58,26,4,15,11,6,1,HDFC,0,0.41,Morning,Credit Card
5012.03,Fashion,EMI,3,29,29,12,9,0,0,SBI,0,0.43,Morning,Debit Card
25948.32,Utilities,Debit Card,24,16,23,23,6,4,1,ICICI,1,0.21,Afternoon,Credit Card
24268.71,Travel,UPI,21,11,26,0,28,4,1,Axis,1,0.19,Afternoon,EMI
5009.44,Fashion,Wallet,13,43,7,20,21,1,0,HDFC,0,0.01,Evening,Wallet
42233.84,Utilities,UPI,2,3,21,4,9,3,1,Axis,1,0.18,Afternoon,EMI
7975.57,Grocery,UPI,26,22,0,3,26,4,0,ICICI,0,0.44,Morning,Debit Card
12961.23,Travel,Credit Card,9,48,16,17,1,8,0,Axis,1,0.08,Night,EMI
22432.36,Electronics,EMI,4,19,28,20,8,6,0,SBI,1,0.27,Night,EMI
19647.22,Travel,Wallet,27,22,5,2,4,8,1,HDFC,1,0.47,Morning,EMI
7863.96,Fashion,UPI,33,12,21,15,6,7,1,SBI,0,0.49,Morning,Credit Card
3626.48,Utilities,UPI,27,53,19,6,2,4,1,ICICI,0,0.04,Night,UPI
6454.7,Travel,Credit Card,41,33,19,4,18,0,0,Kotak,0,0.44,Afternoon,Debit Card
10612.95,Electronics,UPI,42,8,22,10,12,9,1,ICICI,1,0.16,Night,EMI
33819.69,Electronics,Wallet,52,28,11,10,5,2,0,Kotak,1,0.01,Morning,UPI
34824.83,Grocery,Credit Card,49,30,0,29,23,0,1,HDFC,1,0.11,Afternoon,Credit Card
14694.45,Electronics,Debit Card,11,2,29,22,1,6,0,HDFC,1,0.18,Night,EMI
22719.66,Travel,Credit Card,2,45,10,3,16,2,1,Kotak,1,0.08,Morning,UPI
16557.81,Electronics,UPI,38,9,19,8,13,6,0,Axis,1,0.2,Afternoon,EMI
964.57,Electronics,Credit Card,21,25,21,4,2,1,0,Axis,0,0.09,Evening,UPI
33744.15,Utilities,Debit Card,2,17,23,5,6,0,1,HDFC,1,0.03,Afternoon,UPI
12370.31,Fashion,Credit Card,8,34,22,11,19,7,0,HDFC,1,0.22,Afternoon,EMI
1715.53,Fashion,UPI,16,6,16,22,29,1,0,HDFC,0,0.4,Evening,Debit Card
3576.68,Grocery,Wallet,52,9,20,13,12,8,0,ICICI,0,0.39,Evening,Debit Card
37051.9,Travel,Credit Card,52,18,4,24,10,9,1,Axis,1,0.02,Afternoon,Credit Card
6021.76,Travel,UPI,17,0,13,7,1,2,0,ICICI,0,0.14,Morning,UPI
21937.02,Travel,Wallet,41,0,19,21,14,3,0,ICICI,1,0.41,Morning,EMI
3923.33,Utilities,UPI,55,7,26,9,13,3,0,HDFC,0,0.23,Morning,UPI
48699.64,Grocery,UPI,23,17,2,19,29,4,0,Kotak,1,0.1,Evening,EMI
31619.06,Utilities,Wallet,56,9,1,7,0,5,0,ICICI,1,0.38,Afternoon,EMI
5218.97,Grocery,Debit Card,2,8,4,9,9,1,1,Kotak,0,0.1,Night,Debit Card
7896.58,Utilities,Credit Card,48,7,16,8,5,0,0,ICICI,0,0.46,Morning,Debit Card
40182.63,Travel,Credit Card,7,8,27,14,1,6,1,Axis,1,0.42,Morning,Credit Card
20211.47,Fashion,Debit Card,6,2,13,11,13,3,0,Axis,1,0.43,Morning,EMI
27714.66,Travel,Credit Card,37,49,5,6,23,7,1,ICICI,1,0.33,Morning,EMI
1996.09,Travel,UPI,54,54,0,7,3,4,1,Kotak,0,0.27,Evening,UPI
3726.84,Travel,EMI,18,0,28,22,0,6,0,ICICI,0,0.22,Night,EMI
11746.43,Grocery,Debit Card,48,21,16,12,11,3,0,HDFC,1,0.4,Afternoon,EMI
14712.5,Electronics,Credit Card,25,42,7,7,0,4,1,Axis,1,0.03,Night,Credit Card
44921.35,Grocery,UPI,1,31,18,19,16,6,0,HDFC,1,0.5,Evening,EMI
31787.73,Fashion,Credit Card,45,49,25,14,25,0,0,Axis,1,0.17,Evening,UPI
23389.09,Fashion,EMI,0,55,2,16,15,7,0,Axis,1,0.13,Morning,EMI
17841.62,Electronics,UPI,28,24,18,3,20,5,0,Kotak,1,0.02,Afternoon,EMI
30995.44,Grocery,UPI,16,1,7,3,9,6,0,Axis,1,0.43,Morning,EMI
4620.21,Electronics,Credit Card,55,5,0,6,0,2,1,Axis,0,0.33,Evening,Debit Card
38829.36,Utilities,Credit Card,44,29,0,15,21,5,0,SBI,1,0.27,Afternoon,EMI
49088.19,Electronics,Debit Card,52,14,9,2,22,3,1,ICICI,1,0.19,Morning,EMI
18225.98,Grocery,Wallet,1,48,7,21,21,9,0,ICICI,1,0.47,Night,EMI
16552.64,Grocery,UPI,55,13,0,6,23,8,0,Axis,1,0.19,Night,EMI
49494.39,Electronics,Wallet,35,51,21,27,6,3,0,ICICI,1,0.39,Afternoon,EMI
19046.01,Travel,Wallet,48,42,9,25,28,4,1,ICICI,1,0.1,Night,Credit Card
35127.48,Fashion,Credit Card,26,17,18,18,11,7,0,Axis,1,0.16,Afternoon,EMI
14521.42,Fashion,Debit Card,37,43,1,26,19,8,0,ICICI,1,0.33,Evening,Credit Card
41025.67,Electronics,EMI,6,21,13,29,29,4,0,HDFC,1,0.01,Evening,EMI
23075.3,Grocery,UPI,22,14,17,24,7,4,0,Axis,1,0.29,Night,EMI
39524.7,Utilities,Credit Card,29,18,22,17,29,4,0,SBI,1,0.05,Afternoon,EMI
4661.58,Fashion,EMI,32,6,18,27,0,7,0,ICICI,0,0.4,Afternoon,Debit Card
33020.6,Travel,EMI,4,22,18,0,0,1,1,ICICI,1,0.08,Morning,UPI
3305.34,Utilities,EMI,8,49,22,10,0,2,0,Axis,0,0.16,Afternoon,UPI
10657.48,Travel,Wallet,18,37,9,8,7,9,1,Axis,1,0.17,Evening,EMI
2605.63,Electronics,Wallet,7,59,14,1,23,0,0,ICICI,0,0.14,Afternoon,UPI
2602.19,Fashion,Wallet,34,20,3,16,15,8,1,Kotak,0,0.03,Afternoon,Credit Card
26412.23,Travel,Credit Card,15,46,6,1,9,8,0,Kotak,1,0.24,Morning,EMI
10360.91,Utilities,UPI,0,0,27,3,19,7,0,HDFC,1,0.48,Night,EMI
36921.71,Travel,UPI,40,6,28,11,14,7,0,Axis,1,0.27,Night,EMI
37212.47,Utilities,UPI,34,54,0,26,17,1,1,Axis,1,0.04,Night,Credit Card
10941.14,Grocery,UPI,42,38,4,19,11,2,1,Kotak,1,0.11,Morning,Credit Card
7224.96,Utilities,Credit Card,50,47,10,1,15,0,1,ICICI,0,0.18,Evening,UPI
21777.56,Fashion,Credit Card,24,23,28,26,5,0,0,HDFC,1,0.28,Morning,Credit Card
42952.89,Utilities,Debit Card,23,23,6,17,20,3,0,ICICI,1,0.01,Night,EMI
18464.27,Travel,EMI,43,39,7,17,29,5,0,HDFC,1,0.06,Night,EMI
7768.35,Utilities,Credit Card,30,15,8,25,27,0,1,Axis,0,0.02,Afternoon,Credit Card
23106.34,Fashion,Wallet,35,14,5,21,11,1,0,HDFC,1,0.07,Morning,Wallet
23482.13,Utilities,Debit Card,49,45,2,28,14,4,1,Kotak,1,0.32,Morning,Credit Card
21660.98,Fashion,Wallet,25,53,0,18,6,3,1,SBI,1,0.23,Afternoon,Credit Card
10176.71,Electronics,EMI,30,17,8,18,21,3,0,SBI,1,0.22,Morning,EMI
22800.02,Travel,Debit Card,14,49,6,21,17,1,0,HDFC,1,0.37,Morning,Debit Card
19732.43,Utilities,Debit Card,34,25,24,28,4,1,1,Axis,1,0.1,Morning,Credit Card
6798.5,Fashion,Debit Card,54,19,17,24,19,8,0,ICICI,0,0.38,Morning,Debit Card
40355.07,Travel,Credit Card,38,11,15,4,1,5,1,ICICI,1,0.11,Evening,EMI
12600.62,Grocery,EMI,50,41,23,18,29,4,0,HDFC,1,0.26,Night,EMI
21688.86,Travel,Credit Card,52,15,17,20,22,6,0,ICICI,1,0.03,Evening,EMI
32443.59,Fashion,Debit Card,4,35,12,17,11,6,0,Kotak,1,0.31,Night,EMI
9675.19,Fashion,UPI,40,44,9,26,15,3,0,HDFC,0,0.33,Evening,Debit Card
12836.04,Fashion,Wallet,19,44,22,26,4,5,1,Axis,1,0.11,Morning,Credit Card
5134.35,Utilities,EMI,28,4,24,12,23,3,1,Kotak,0,0.21,Evening,Credit Card
5823.0,Utilities,EMI,19,14,25,21,9,4,0,SBI,0,0.44,Morning,Debit Card
38952.21,Grocery,Wallet,22,52,0,2,2,3,1,HDFC,1,0.14,Morning,EMI
6630.09,Utilities,Credit Card,13,56,26,16,7,7,0,SBI,0,0.3,Morning,Credit Card
1841.8,Electronics,Credit Card,26,55,18,25,20,2,1,SBI,0,0.46,Morning,Credit Card
41138.87,Grocery,Wallet,2,50,4,7,13,7,0,ICICI,1,0.33,Afternoon,EMI
24533.25,Travel,UPI,30,25,17,25,17,8,0,SBI,1,0.24,Night,EMI
40102.72,Travel,Credit Card,32,55,18,2,5,3,0,Axis,1,0.41,Evening,EMI
30221.86,Utilities,Wallet,32,19,13,21,19,2,0,HDFC,1,0.13,Evening,Wallet
45477.08,Grocery,UPI,28,39,21,0,19,4,0,HDFC,1,0.32,Afternoon,EMI
42996.23,Travel,Debit Card,19,55,2,3,9,3,0,Axis,1,0.18,Evening,EMI
28798.12,Fashion,Wallet,37,18,7,9,10,3,0,Kotak,1,0.36,Night,EMI
36123.29,Utilities,Debit Card,28,23,6,20,8,8,0,Kotak,1,0.34,Afternoon,EMI
49597.14,Fashion,Credit Card,48,12,20,23,17,1,0,SBI,1,0.43,Afternoon,Debit Card
3569.12,Utilities,Debit Card,54,55,20,0,19,1,0,SBI,0,0.37,Morning,Credit Card
27007.6,Fashion,Debit Card,51,33,18,2,13,6,0,Axis,1,0.33,Afternoon,EMI
17394.24,Travel,Credit Card,42,48,28,9,23,0,0,Kotak,1,0.3,Evening,Credit Card
19062.37,Grocery,Credit Card,3,1,11,2,5,7,1,ICICI,1,0.37,Afternoon,EMI
36468.23,Grocery,UPI,47,14,6,14,12,5,0,HDFC,1,0.46,Evening,EMI
8728.83,Travel,Credit Card,45,14,27,11,18,5,1,Axis,0,0.26,Evening,Credit Card
36135.56,Fashion,Credit Card,8,14,29,12,19,7,1,ICICI,1,0.07,Morning,Credit Card
13018.55,Fashion,Debit Card,7,32,9,29,17,2,1,ICICI,1,0.09,Evening,Credit Card
22903.32,Utilities,EMI,45,5,14,13,6,9,0,ICICI,1,0.05,Evening,EMI
38946.81,Electronics,UPI,28,48,11,14,25,8,0,Axis,1,0.09,Night,Credit Card
1675.89,Utilities,Debit Card,30,2,20,2,25,1,0,ICICI,0,0.16,Morning,UPI
19627.69,Travel,EMI,22,31,22,1,8,2,1,SBI,1,0.29,Evening,EMI
47548.52,Utilities,Debit Card,4,42,26,23,6,5,0,Kotak,1,0.38,Afternoon,EMI
27307.43,Travel,Wallet,29,7,7,13,6,5,0,SBI,1,0.06,Morning,EMI
41487.73,Utilities,UPI,34,54,4,4,3,0,0,ICICI,1,0.33,Morning,Debit Card
25750.74,Fashion,UPI,0,28,3,18,4,4,0,Axis,1,0.38,Afternoon,EMI
31418.75,Utilities,Debit Card,0,6,16,1,10,6,0,HDFC,1,0.31,Evening,EMI
17211.69,Electronics,EMI,28,49,17,21,9,4,0,ICICI,1,0.1,Afternoon,EMI
6122.3,Fashion,Credit Card,20,19,22,3,20,4,0,HDFC,0,0.35,Morning,Debit Card
21562.9,Travel,Wallet,49,59,1,5,12,0,0,HDFC,1,0.3,Night,Wallet
9803.87,Grocery,Wallet,53,0,12,10,26,6,0,SBI,0,0.12,Morning,UPI
23719.96,Fashion,Wallet,13,36,25,23,21,6,0,ICICI,1,0.45,Night,EMI
23698.41,Fashion,Wallet,52,39,12,17,22,3,0,SBI,1,0.0,Morning,EMI
39633.31,Fashion,Debit Card,14,51,16,5,26,9,0,SBI,1,0.28,Evening,EMI
30599.6,Utilities,EMI,40,14,11,13,25,5,0,HDFC,1,0.19,Afternoon,EMI
17688.52,Utilities,Wallet,44,18,21,12,11,3,0,Axis,1,0.46,Evening,EMI
9697.92,Grocery,Wallet,59,9,16,14,18,8,1,Axis,0,0.39,Afternoon,Credit Card
47844.16,Travel,EMI,6,52,17,11,15,0,1,HDFC,1,0.34,Afternoon,Credit Card
17387.92,Grocery,Debit Card,5,30,5,14,6,0,0,Axis,1,0.17,Evening,Debit Card
26052.49,Electronics,EMI,50,26,7,23,19,7,0,Axis,1,0.09,Morning,EMI
33293.68,Electronics,Wallet,45,26,8,24,0,0,0,SBI,1,0.48,Night,Debit Card
31200.55,Grocery,EMI,11,16,14,1,17,3,0,Axis,1,0.43,Afternoon,EMI
48140.76,Grocery,Credit Card,16,57,9,8,1,7,0,Axis,1,0.05,Evening,EMI
20633.09,Travel,Wallet,27,37,15,27,26,1,0,HDFC,1,0.44,Evening,Debit Card
16736.52,Travel,Debit Card,20,36,14,22,13,9,1,Axis,1,0.43,Night,Credit Card
28764.24,Grocery,UPI,56,25,7,21,19,8,0,HDFC,1,0.15,Afternoon,EMI
38256.66,Fashion,Debit Card,25,34,26,27,18,5,1,Axis,1,0.34,Morning,Credit Card
35609.23,Fashion,Wallet,52,1,29,22,11,3,0,ICICI,1,0.01,Night,EMI
16317.1,Grocery,UPI,16,24,13,22,27,1,0,HDFC,1,0.14,Evening,UPI
31123.69,Utilities,UPI,43,41,7,28,5,8,0,Kotak,1,0.01,Evening,EMI
13340.59,Travel,Wallet,40,50,20,1,27,7,0,Kotak,1,0.22,Night,EMI
30830.61,Fashion,Wallet,43,48,26,6,25,7,1,HDFC,1,0.28,Evening,EMI
22676.48,Travel,EMI,52,39,15,4,17,3,0,HDFC,1,0.12,Evening,EMI
36555.26,Grocery,EMI,38,46,16,0,8,5,1,HDFC,1,0.06,Afternoon,EMI
36031.9,Fashion,Wallet,53,0,20,24,3,2,0,ICICI,1,0.46,Evening,Debit Card
3356.97,Grocery,UPI,58,39,29,24,14,5,0,SBI,0,0.45,Evening,Debit Card
15602.36,Utilities,Debit Card,34,9,13,26,21,2,1,HDFC,1,0.47,Evening,Credit Card
1790.39,Fashion,EMI,35,12,25,8,6,1,1,HDFC,0,0.41,Afternoon,Debit Card
11908.17,Grocery,UPI,21,47,2,10,24,9,1,Kotak,1,0.37,Afternoon,EMI
42347.54,Travel,Debit Card,29,12,11,20,8,8,1,SBI,1,0.48,Evening,Credit Card
12401.16,Fashion,Debit Card,36,30,9,17,10,6,0,HDFC,1,0.27,Evening,Credit Card
2096.98,Electronics,Credit Card,57,33,22,0,22,9,0,Kotak,0,0.24,Evening,Credit Card
16229.94,Fashion,Wallet,6,16,2,15,4,3,1,Axis,1,0.23,Evening,Credit Card
27210.05,Grocery,UPI,8,29,7,7,4,0,0,ICICI,1,0.28,Afternoon,UPI
25963.92,Travel,Credit Card,25,39,26,2,21,5,0,ICICI,1,0.29,Morning,EMI
1720.82,Utilities,Wallet,35,20,8,21,15,9,0,HDFC,0,0.1,Morning,Wallet
18146.1,Grocery,UPI,17,14,14,5,10,7,0,Axis,1,0.2,Evening,EMI
9135.04,Fashion,Debit Card,59,49,3,28,14,1,0,ICICI,0,0.35,Night,Debit Card
17882.64,Travel,EMI,57,18,25,27,29,2,0,SBI,1,0.38,Afternoon,Debit Card
13791.68,Fashion,UPI,13,13,19,12,26,2,1,HDFC,1,0.5,Afternoon,Credit Card
2820.68,Grocery,Credit Card,23,28,2,12,3,1,0,ICICI,0,0.1,Evening,Credit Card
35657.64,Grocery,Credit Card,41,0,5,2,18,6,1,ICICI,1,0.02,Morning,EMI
17291.25,Utilities,UPI,45,23,0,15,9,3,0,HDFC,1,0.27,Morning,EMI
10380.27,Utilities,Wallet,6,41,2,1,14,8,0,HDFC,1,0.18,Afternoon,EMI
43352.67,Electronics,UPI,23,22,11,22,20,9,0,Kotak,1,0.01,Morning,EMI
35542.62,Utilities,UPI,3,5,22,12,18,7,1,SBI,1,0.14,Morning,Credit Card
4672.75,Electronics,Debit Card,14,51,29,1,25,8,0,HDFC,0,0.34,Morning,Debit Card
40841.56,Electronics,EMI,43,36,16,5,9,5,0,ICICI,1,0.09,Afternoon,EMI
45752.43,Grocery,Debit Card,3,56,15,21,23,7,0,HDFC,1,0.05,Morning,EMI
2658.39,Grocery,Debit Card,25,57,1,27,9,1,0,Kotak,0,0.22,Evening,Debit Card
42100.42,Fashion,Credit Card,28,55,21,4,2,2,0,Kotak,1,0.48,Afternoon,Debit Card
17628.79,Travel,EMI,8,48,7,25,12,4,1,HDFC,1,0.12,Morning,Credit Card
47749.9,Travel,UPI,46,13,10,10,8,5,0,Kotak,1,0.28,Afternoon,EMI
42513.79,Grocery,Debit Card,51,14,1,16,2,2,0,ICICI,1,0.0,Morning,Debit Card
27820.38,Electronics,Credit Card,0,6,25,14,6,2,0,Kotak,1,0.42,Night,Debit Card
42781.27,Fashion,EMI,25,26,24,8,8,9,0,ICICI,1,0.23,Night,EMI
33287.36,Electronics,Credit Card,1,14,16,15,27,4,1,SBI,1,0.39,Night,Credit Card
21994.23,Utilities,Credit Card,18,32,3,23,2,9,0,Kotak,1,0.14,Afternoon,EMI
21674.15,Utilities,UPI,1,29,8,26,9,1,1,SBI,1,0.12,Morning,Credit Card
48757.58,Utilities,UPI,30,48,8,28,18,0,0,Kotak,1,0.17,Afternoon,UPI
31670.05,Utilities,Debit Card,15,16,21,26,6,3,0,SBI,1,0.5,Morning,EMI
43502.98,Electronics,Debit Card,53,11,14,27,22,5,1,Axis,1,0.06,Morning,Credit Card
20777.04,Utilities,Debit Card,50,7,1,24,3,5,1,Axis,1,0.01,Evening,Credit Card
47943.45,Utilities,Credit Card,29,29,27,17,23,8,0,Kotak,1,0.21,Night,EMI
46622.05,Fashion,Wallet,49,35,27,12,29,5,1,ICICI,1,0.03,Morning,Credit Card
11842.74,Utilities,Debit Card,13,44,13,7,15,7,0,ICICI,1,0.37,Morning,EMI
47252.31,Utilities,UPI,2,54,25,13,25,8,0,Axis,1,0.49,Night,EMI
17547.7,Travel,UPI,20,9,24,24,23,5,0,HDFC,1,0.42,Afternoon,EMI
31726.04,Utilities,Wallet,3,29,1,28,10,3,0,Kotak,1,0.34,Morning,EMI
5854.42,Grocery,UPI,0,25,23,18,1,8,0,SBI,0,0.44,Afternoon,Debit Card
34108.6,Fashion,Credit Card,40,10,24,25,28,9,0,Kotak,1,0.03,Night,EMI
14870.03,Electronics,Credit Card,49,39,21,7,14,6,0,Axis,1,0.02,Night,EMI
44687.15,Fashion,EMI,12,55,15,28,8,9,0,Kotak,1,0.12,Evening,EMI
2861.57,Utilities,Debit Card,8,7,11,25,7,2,0,Axis,0,0.15,Night,Debit Card
18266.74,Utilities,EMI,13,29,1,12,26,4,0,SBI,1,0.01,Afternoon,EMI
1874.04,Utilities,UPI,6,17,23,10,17,9,0,HDFC,0,0.18,Evening,UPI
15982.0,Utilities,Wallet,12,23,28,15,5,9,1,ICICI,1,0.24,Afternoon,Credit Card
12432.54,Electronics,UPI,40,17,16,7,25,8,1,HDFC,1,0.48,Morning,EMI
38226.37,Utilities,UPI,33,17,9,9,5,0,0,ICICI,1,0.3,Night,UPI
31383.12,Travel,Debit Card,52,1,1,22,6,5,0,ICICI,1,0.47,Evening,EMI
27594.36,Travel,EMI,16,49,7,6,8,9,0,HDFC,1,0.14,Morning,EMI
34375.19,Travel,Wallet,0,57,11,24,1,0,1,Axis,1,0.09,Afternoon,Credit Card
6165.68,Fashion,Wallet,45,35,4,0,0,4,1,Axis,0,0.23,Evening,Wallet
47990.37,Travel,Debit Card,25,40,18,20,14,4,1,Kotak,1,0.34,Morning,Credit Card
39865.89,Electronics,Wallet,12,43,1,25,14,8,0,HDFC,1,0.1,Night,EMI
13869.61,Utilities,Debit Card,20,21,13,0,12,7,1,Axis,1,0.43,Night,EMI
18970.77,Utilities,UPI,41,4,26,24,5,7,1,HDFC,1,0.19,Afternoon,Credit Card
41588.64,Travel,Debit Card,52,43,6,27,27,6,0,ICICI,1,0.31,Night,EMI
35283.49,Utilities,Credit Card,10,31,7,19,0,7,0,SBI,1,0.01,Night,EMI
36720.12,Utilities,UPI,20,46,23,16,17,1,0,Kotak,1,0.03,Night,UPI
26403.48,Travel,EMI,10,12,27,24,6,9,0,Kotak,1,0.01,Night,EMI
34327.87,Utilities,EMI,5,1,2,13,7,2,0,ICICI,1,0.05,Morning,EMI
49576.23,Utilities,Debit Card,45,18,21,18,8,6,0,Axis,1,0.33,Night,EMI
43591.88,Travel,Debit Card,3,24,16,11,5,1,1,SBI,1,0.46,Evening,Credit Card
12333.18,Electronics,UPI,40,39,26,3,1,1,0,Kotak,1,0.4,Morning,Debit Card
29673.67,Grocery,Debit Card,17,35,18,26,12,3,1,SBI,1,0.02,Morning,Credit Card
23402.87,Fashion,Wallet,18,40,25,27,3,2,1,HDFC,1,0.47,Night,Credit Card
35091.38,Fashion,Debit Card,50,57,3,18,27,2,0,Axis,1,0.46,Evening,Debit Card
19744.44,Electronics,Credit Card,41,52,6,29,4,0,0,ICICI,1,0.4,Afternoon,Debit Card
15278.71,Fashion,EMI,56,5,17,15,1,2,1,HDFC,1,0.11,Morning,Credit Card
29169.33,Fashion,UPI,22,0,18,13,2,1,0,SBI,1,0.27,Afternoon,UPI
10900.51,Electronics,EMI,40,26,22,4,27,2,0,SBI,1,0.26,Morning,EMI
17885.25,Utilities,Wallet,21,52,25,11,10,6,0,Kotak,1,0.11,Night,EMI
47667.42,Fashion,UPI,10,43,25,15,18,6,1,Axis,1,0.26,Morning,Credit Card
39057.83,Fashion,Wallet,58,39,2,1,27,5,0,Kotak,1,0.08,Night,EMI
10292.81,Fashion,EMI,17,13,17,1,0,3,1,HDFC,1,0.08,Night,UPI
11932.87,Grocery,Debit Card,43,2,29,11,29,6,0,Axis,1,0.05,Evening,EMI
30339.9,Grocery,EMI,28,58,9,18,28,5,0,SBI,1,0.06,Evening,EMI
10027.59,Utilities,Credit Card,32,14,12,20,2,1,0,Axis,1,0.44,Morning,Debit Card
37334.91,Travel,Credit Card,49,20,11,27,28,0,0,SBI,1,0.21,Evening,UPI
1774.6,Fashion,EMI,40,48,26,9,3,5,1,Axis,0,0.39,Afternoon,Debit Card
30504.68,Travel,UPI,39,47,11,14,7,5,0,Kotak,1,0.01,Morning,EMI
45146.75,Travel,Debit Card,3,19,28,15,9,9,0,SBI,1,0.34,Morning,EMI
22757.69,Travel,EMI,14,42,19,1,27,1,0,Axis,1,0.25,Night,EMI
48414.93,Grocery,Debit Card,47,31,4,9,16,8,0,HDFC,1,0.28,Evening,EMI
19146.25,Travel,Debit Card,22,26,10,6,16,5,0,Axis,1,0.34,Evening,EMI
43829.97,Grocery,Wallet,33,25,22,8,28,4,1,Axis,1,0.08,Evening,EMI
4590.28,Travel,Wallet,16,49,11,21,13,9,0,Kotak,0,0.44,Afternoon,Debit Card
15830.41,Electronics,EMI,10,16,1,18,6,1,0,ICICI,1,0.14,Night,EMI
131.91,Grocery,Wallet,47,46,7,25,14,8,0,SBI,0,0.18,Night,Wallet
28603.54,Travel,UPI,33,58,5,29,16,4,0,Kotak,1,0.06,Afternoon,EMI
35624.0,Fashion,Wallet,32,10,10,5,22,7,0,ICICI,1,0.28,Afternoon,EMI
48859.55,Grocery,Debit Card,39,29,15,26,13,3,0,Axis,1,0.16,Night,EMI
